time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
18.16,-0.011674847795288597,0.005532605562146263,0.0003782319525798619,-0.01130197482397362,-0.006939638563132195,-0.02268033331263865
18.17,-0.03801271955248331,0.015932779901087775,0.0025417488920668266,-0.011682102019498453,-0.006780310764121318,-0.022654915823717984
18.18,0.026058214967282677,-0.0081256153723911,-0.007631009593273529,-0.011421519869825626,-0.006861566917845229,-0.022731225919650717
18.19,0.011633397024668375,0.000963167681743364,-0.005212533843708914,-0.011305185899578943,-0.006851935241027796,-0.022783351258087805
18.2,-0.014236816692695956,0.010294979716087917,-0.00284065846439268,-0.011447554066505902,-0.006748985443866916,-0.02281175784273173
18.21,0.021584112260509745,-0.00681833055614468,-0.010546732258018186,-0.011231712943900804,-0.006817168749428363,-0.022917225165311913
18.22,0.014772331535729112,0.0015750197980669081,-0.007994158065192832,-0.011083989628543513,-0.006801418551447694,-0.022997166745963842
18.23,-0.011184931606758593,0.010185714428181064,-0.00549205857477543,-0.011195838944611099,-0.006699561407165883,-0.023052087331711598
18.240000000000002,0.027478272996070405,-0.0012593093448338005,-0.01576419087359534,-0.010921056214650395,-0.006712154500614221,-0.023209729240447553
18.25,0.007348576509574271,0.006583885385571553,-0.013017656347480665,-0.010847570449554651,-0.006646315646758505,-0.02333990580392236
18.26,-0.019104431105534475,0.01460124638481357,-0.010327019650496913,-0.011038614760609996,-0.00650030318291037,-0.023443176000427328
18.27,-0.046498202090208295,0.012466100754172656,-0.007691025367567425,-0.011503596781512079,-0.006375642175368643,-0.023520086254103
18.28,0.028530866889278177,0.0017442292312276429,-0.018889820462656963,-0.011218288112619297,-0.006358199883056367,-0.02370898445872957
18.29,0.007670901944211193,0.008717991555301216,-0.015985787736710028,-0.011141579093177185,-0.006271019967503354,-0.023868842336096673
18.3,-0.01919087922375031,0.016025000505788884,-0.013142275961468941,-0.011333487885414687,-0.006110769962445466,-0.024000265095711362
18.31,0.02339212760479506,0.0017183899519731469,-0.019466371326799098,-0.011099566609366738,-0.006093586062925734,-0.024194928808979353
18.32,0.011968235609446709,0.007953614156540962,-0.01649034297879022,-0.01097988425327227,-0.0060140499213603245,-0.024359832238767254
18.330000000000002,-0.0149102154199508,0.014370619219001811,-0.013577087540353971,-0.011128986407471777,-0.005870343729170307,-0.024495603114170792
18.34,0.027759220524564768,0.003965815086812907,-0.019592987865225425,-0.01085139420222613,-0.005830685578302177,-0.024691532992823045
18.35,0.006157865561545569,0.00960776086771951,-0.016558225743843177,-0.010789815546610675,-0.005734607969624982,-0.024857115250261477
18.36,-0.021172041751433883,0.01549527267981232,-0.013588166237267038,-0.011001535964125014,-0.005579655242826859,-0.02499299691263415
18.37,-0.04947619574718765,0.009194340104031452,-0.010681337864267365,-0.01149629792159689,-0.005487711841786544,-0.025099810291276822
18.38,0.0277174365882011,0.0035436511839065533,-0.01626667996046402,-0.01121912355571488,-0.0054522753299474785,-0.025262477090881464
18.39,0.0078800739694125,0.008301437546094869,-0.013244674746397206,-0.011140322816020754,-0.00536926095448653,-0.025394923838345435
18.400000000000002,-0.019768294703306113,0.013254056868408541,-0.010287589465019023,-0.011338005763053815,-0.005236720385802444,-0.025497799732995624
18.41,-0.00010175946692417628,-0.0006857713114877071,-0.014897910866110198,-0.011339023357723056,-0.005243578098917321,-0.025646778841656726
18.42,0.02582797529772584,0.0030948169604507747,-0.011852790165455082,-0.011080743604745797,-0.005212629929312813,-0.025765306743311275
18.43,0.008807848973669954,0.006940067477419695,-0.008873546054642328,-0.010992665115009098,-0.005143229254538616,-0.0258540422038577
18.44,-0.008772891525079134,-0.0018554561810445562,-0.011680831696756738,-0.011080394030259889,-0.005161783816349062,-0.025970850520825265
18.45,0.017883964081976345,0.0012031419522531023,-0.008666022051988714,-0.010901554389440125,-0.0051497523968265305,-0.02605751074134515
18.46,0.01583944853239011,0.0043149065797194516,-0.0057167656594122734,-0.010743159904116223,-0.005106603331029336,-0.026114678397939274
18.47,-0.011975551144925205,0.007440206201142757,-0.002831617108346257,-0.010862915415565475,-0.005032201269017909,-0.026142994569022738
18.48,0.020005021932768322,-0.000604766303435901,-0.006484352178229666,-0.010662865196237792,-0.005038248932052267,-0.026207838090805034
18.490000000000002,0.012122797360354987,0.0019129253746359935,-0.003541702986208664,-0.010541637222634242,-0.005019119678305908,-0.026243255120667122
18.5,-0.016071688552178783,0.004423334792737087,-0.000663524567349541,-0.01070235410815603,-0.004974886330378537,-0.02624989036634062
18.51,0.011931727714301541,-0.0034651486275696693,-0.006955078877957252,-0.010583036831013014,-0.0050095378166542335,-0.02631944115512019
18.52,0.019898389952873158,-0.00166201842650209,-0.003951034592592509,-0.010384052931484283,-0.0050261580009192544,-0.026358951501046116
18.53,-0.008152270296674556,0.00012770306927720534,-0.0010135795068876574,-0.01046557563445103,-0.005024880970226482,-0.026369087296114993
18.54,0.01546578144142101,-0.0013607677834056274,-0.01313355918909316,-0.010310917820036819,-0.005038488648060538,-0.026500422888005925
18.55,0.01457334415867998,-0.00022210026520466837,-0.009920638854577404,-0.010165184378450019,-0.0050407096507125845,-0.026599629276551698
18.56,-0.01384563562350017,0.0008851062297254401,-0.0067802137314241645,-0.01030364073468502,-0.0050318585884153305,-0.02666743141386594
18.57,-0.04334623186019185,0.0019376629319566886,-0.003710676962768597,-0.010737103053286939,-0.005012481959095764,-0.026704538183493626
18.580000000000002,0.018645908684191977,0.0059846493708574965,-0.020340241886277255,-0.01055064396644502,-0.004952635465387189,-0.0269079406023564
18.59,0.01236050593377952,0.006149537214557574,-0.016874060938338542,-0.010427038907107224,-0.004891140093241614,-0.027076681211739784
18.6,-0.016298895138888585,0.006262216174131152,-0.013487566690266725,-0.01059002785849611,-0.004828517931500302,-0.027211556878642452
18.61,0.014539669851438243,0.009323886885366778,-0.02357866127863227,-0.010444631159981727,-0.004735279062646635,-0.027447343491428775
18.62,0.01615318741503143,0.008734849088386579,-0.01997829643897517,-0.010283099285831413,-0.004647930571762769,-0.027647126455818526
18.63,-0.012381123232348312,0.008086453841589455,-0.016461525919215986,-0.010406910518154896,-0.004567066033346875,-0.027811741715010687
18.64,0.01959512628264308,0.012104269516502892,-0.025496878565202177,-0.010210959255328465,-0.004446023338181846,-0.028066710500662707
18.650000000000002,0.00927553065590031,0.011969269479329563,-0.021799585614657863,-0.010118203948769462,-0.00432633064338855,-0.028284706356809287
18.66,-0.01961489365005606,0.010518181298260829,-0.018188855221656336,-0.010314352885270023,-0.004221148830405941,-0.02846659490902585
18.67,-0.049559414174568016,0.008933825690079592,-0.014662695361895142,-0.010809947027015702,-0.004131810573505145,-0.0286132218626448
18.68,0.020991755485095076,0.006544667806786503,-0.023171358350406485,-0.010600029472164752,-0.00406636389543728,-0.028844935446148866
18.69,0.00983227103337805,0.008233901892440233,-0.01946891545162313,-0.010501706761830971,-0.003984024876512877,-0.029039624600665098
18.7,-0.01919010954232489,0.010235576444603798,-0.015853715367470878,-0.01069360785725422,-0.0038816691120668392,-0.029198161754339806
18.71,0.015186544430228183,0.003412406701282178,-0.019738564414819068,-0.010541742412951938,-0.0038475450450540173,-0.029395547398487997
18.72,0.015648214452410325,0.0058823736999454364,-0.01607697848412279,-0.010385260268427834,-0.003788721308054563,-0.029556317183329225
18.73,-0.013163983831375944,0.008522836305791643,-0.012502002663102071,-0.010516900106741594,-0.0037034929449966465,-0.029681337209960246
18.740000000000002,0.01902207925670947,0.0003058019538538497,-0.016052394942900505,-0.010326679314174499,-0.003700434925458108,-0.02984186115938925
18.75,0.010257898129898049,0.0035381471957829603,-0.0124416382331137,-0.010224100332875519,-0.0036650534535002783,-0.029966277541720387
18.76,-0.018818242178834547,0.0068680695378465825,-0.008916671022075273,-0.010412282754663865,-0.0035963727581218123,-0.03005544425194114
18.77,-0.04894548776642492,0.009611022866741523,-0.005475576256667072,-0.010901737632328113,-0.003500262529454397,-0.03011020001450781
18.78,0.017907677308790698,-0.0020465286376296302,-0.008944583399113845,-0.010722660859240207,-0.0035207278158306933,-0.030199645848498945
18.79,0.013494046600062337,0.002195389278585462,-0.005460983162993371,-0.010587720393239583,-0.0034987739230448386,-0.030254255680128878
18.8,-0.015606035450224213,0.006529398380694137,-0.002060628851579177,-0.010743780747741825,-0.0034334799392378972,-0.030274861968644668
18.81,0.01041933889068318,-0.003743111349466463,-0.005253161613366822,-0.010639587358834994,-0.003470911052732562,-0.030327393584778338
18.82,0.02096673916744757,0.0012691558069627008,-0.0018244636182782603,-0.010429919967160518,-0.003458219494662935,-0.030345638220961122
18.830000000000002,-0.00782429012256931,0.006362613748081069,0.0015218150141626668,-0.010508162868386212,-0.003394593357182124,-0.030330420070819496
18.84,0.012662195995803234,-0.003448994897554543,-0.0038266153985672957,-0.01038154090842818,-0.0034290833061576694,-0.03036868622480517
18.85,0.01704481665717672,0.0022612288729152363,-0.00039844678906511555,-0.010211092741856413,-0.003406471017428517,-0.030372670692695822
18.86,-0.011922545262637183,0.008217861994241857,0.0029466785692910114,-0.010330318194482784,-0.0033242923974860982,-0.030343203907002913
18.87,-0.04195655212813806,0.004290764255987842,0.006210551272424661,-0.010749883715764165,-0.0032813847549262197,-0.030281098394278665
18.88,0.009777770927347575,-0.0021657109642338693,-0.004251924485072625,-0.01065210600649069,-0.0033030418645685583,-0.030323617639129392
18.89,0.021535975309040292,0.0044639874773323394,-0.0007651561183650429,-0.010436746253400287,-0.003258401989795235,-0.03033126920031304
18.900000000000002,-0.007309984674187156,0.006708031809450808,0.002636230275187154,-0.010509846100142158,-0.003191321671700727,-0.03030490689756117
18.91,0.0008836763648637398,-0.0014655204623496235,-0.006542606420110994,-0.010501009336493521,-0.0032059768763242234,-0.03037033296176228
18.92,0.026262718401979693,0.005875468802670671,-0.0029609866999176643,-0.010238382152473724,-0.0031472221882975168,-0.030399942828761458
18.93,0.0018575389509865661,0.003984344701239091,0.0005322289696101518,-0.010219806762963858,-0.0031073787412851258,-0.030394620539065356
18.94,0.0028069335524407366,-0.002515353317274052,-0.014664172087532942,-0.010191737427439451,-0.003132532274457866,-0.030541262259940687
18.95,0.026554803008068378,0.0055441446693708105,-0.010834602699762774,-0.009926189397358768,-0.0030770908277641578,-0.030649608286938315
18.96,-0.0022420643997536904,0.0032267570891544254,-0.0071003072347313595,-0.009948610041356304,-0.0030448232568726133,-0.030720611359285627
18.97,-0.0318928294579178,-0.005300220916410308,-0.0034591606154420196,-0.010267538335935482,-0.0030978254660367164,-0.030755202965440046
18.98,0.0024215549274099503,-0.012216365356363515,-0.031088224061657496,-0.010243322786661383,-0.0032199891196003517,-0.03106608520605662
18.990000000000002,0.027332164853727102,-0.0029860421713128627,-0.026768534006730044,-0.009970001138124112,-0.00324984954131348,-0.03133377054612392
19.0,-0.001371277396020238,0.006256550358687058,-0.022557139027869197,-0.009983713912084314,-0.0031872840377266095,-0.03155934193640261
19.01,-0.003906854804106744,-0.019434696035810873,-0.04000651182647577,-0.010022782460125381,-0.0033816309980847182,-0.03195940705466737
19.02,0.02111173954656903,-0.009303392151614952,-0.035409460031471635,-0.009811665064659691,-0.003474664919600868,-0.032313501654982084
19.03,0.005030731742166575,0.0007893441320444006,-0.030928119568064266,-0.009761357747238025,-0.003466771478280424,-0.032622782850662724
19.04,-0.00044063224698121656,-0.02282868604238314,-0.04929172401275263,-0.009765764069707836,-0.0036950583387042554,-0.03311570009079025
19.05,0.0249874069559338,-0.011893014132526197,-0.04441183873568029,-0.009515890000148498,-0.0038139884800295174,-0.03355981847814705
19.06,-0.0003685668408368141,-0.0010194482896216904,-0.03965524280451416,-0.009519575668556867,-0.003824182962925734,-0.03395637090619219
19.07,-0.029524320197140002,0.010070189662975005,-0.03501895805670323,-0.009814818870528267,-0.003723481066295984,-0.03430656048675922
19.080000000000002,-0.0015719344047986396,-0.028550301221578346,-0.05100761036432008,-0.009830538214576254,-0.0040089840785117676,-0.034816636590402426
19.09,0.02342754518269017,-0.01650588555942138,-0.04602754289981148,-0.009596262762749353,-0.004174042934105981,-0.035276912019400544
19.1,0.0017641093013078257,-0.004559810740899844,-0.041173563838794947,-0.009578621669736274,-0.0042196410415149795,-0.035688647657788494
19.11,-0.008117632375235162,-0.03215045258820531,-0.0481156215654792,-0.009659797993488626,-0.004541145567397033,-0.03616980387344328
19.12,0.01623507479448523,-0.019293855140629083,-0.04316800563677481,-0.009497447245543774,-0.0047340841188033235,-0.03660148392981103
19.13,0.008941411360554614,-0.0065641822256205275,-0.03834571913322729,-0.009408033131938227,-0.004799725941059528,-0.036984941121143304
19.14,-0.004610713163660258,-0.030936704575635857,-0.04357486940432222,-0.00945414026357483,-0.005109092986815887,-0.03742068981518653
19.150000000000002,0.019847051202795965,-0.017403421866731935,-0.038708237630114564,-0.009255669751546871,-0.005283127205483206,-0.037807772191487676
19.16,0.004059417195560178,-0.004024060420064217,-0.033965040138124444,-0.009215075579591269,-0.0053233678096838485,-0.03814742259286892
19.17,-0.024221658209357524,0.009200662280009233,-0.02934234958144831,-0.009457292161684843,-0.005231361186883756,-0.0384408460886834
19.18,-0.006706991248009039,-0.03140232797325562,-0.03163829399295941,-0.009524362074164934,-0.005545384466616312,-0.038757229028613
19.19,0.017314375864654678,-0.01691807371230345,-0.02703292983684201,-0.009351218315518387,-0.005714565203739346,-0.03902755832698142
19.2,0.007527004649537965,-0.0026287038196782693,-0.02254462769090418,-0.009275948269023008,-0.0057408522419361285,-0.03925300460389046
19.21,-0.013203980200760482,-0.03207322794626317,-0.02126675682369379,-0.009407988071030613,-0.00606158452139876,-0.039465672172127396
19.22,0.010045402994173915,-0.016871924638609308,-0.016897004259086704,-0.009307534041088873,-0.0062303037677848535,-0.03963464221471826
19.23,0.015203041365986165,-0.0018981044537033122,-0.012638667912415372,-0.00915550362742901,-0.006249284812321887,-0.039761028893842414
19.240000000000002,-0.010486335934411048,-0.026782522413728575,-0.014310923376288878,-0.00926036698677312,-0.006517110036459172,-0.0399041381276053
